genes,reaction,Organism,geneKO,maxATPafterKO,growthAcrossCond,closeness,degree,betweenness,pagerank,reversible,rawVmin,rawVmax,PFBAflux,kcat,MW,Target,Phase
SLC10A2,"GCHOLAt2",3,0.924768420267898,0.984013517143197,1,0.525352137489979,0.138916256157635,0.00145482917356554,0.307015564297387,0,0,1,-0,1.03147457188981,0.114077453817049,0,G1
SLC10A2,"TCHOLAt2",3,0.924768420267898,0.984013517143197,1,0.525213999218988,0.138916256157635,0.00140910170226838,0.306977951835622,0,0,1,-0,1.03147457188981,0.114077453817049,0,G1
SLC12A1,"NKCC2t",3,0.924768420267899,0.984013517143194,1,0.551909815511372,0.192118226600985,0.00360884214384649,0.372177012299468,1,0,1,-0,1.03147457188981,0.424693968395282,0,G1
SLC12A1,"NKCCt",3,0.924768420267899,0.984013517143194,1,0.528260532656432,0.147783251231527,0.00153529557625426,0.330355279832109,1,0,1,-0,1.03147457188981,0.424693968395282,0,G1
SLC12A2,"NKCC2t",3,0.924768420267899,0.984013517143194,1,0.551909815511372,0.192118226600985,0.00360884214384649,0.372177012299468,1,0,1,-0,1.03147457188981,0.461777579939165,0,G1
SLC12A2,"NKCCt",3,0.924768420267899,0.984013517143194,1,0.528260532656432,0.147783251231527,0.00153529557625426,0.330355279832109,1,0,1,-0,1.03147457188981,0.461777579939165,0,G1
SLC12A3,"NCCt",3,0.924768420267899,0.984013517143196,1,0.527982925012331,0.145812807881773,0.00112560849807844,0.328837757216588,0,0,1,-0,1.03147457188981,0.393864530009645,0,G1
SLC12A4,"KCC2t",3,0.924768420267899,0.984013517143196,1,0.463062502294564,0.0630541871921182,0.00063572617006616,0.123237004825797,1,0,1,-0,1.03147457188981,0.421726389198012,0,G1
SLC12A4,"KCCt",3,0.924768420267899,0.984013517143196,1,0.473825015509608,0.0226600985221675,0.000414479877986769,0.082861055291114,1,0,1,-0,1.03147457188981,0.421726389198012,0,G1
SLC12A5,"KCCt",3,0.924768420267898,0.984013517143194,1,0.473825015509608,0.0226600985221675,0.000414479877986769,0.082861055291114,1,0,1,-0,1.03147457188981,0.442254618295126,0,G1
SLC12A6,"KCC2t",3,0.924768420267899,0.984013517143196,1,0.463062502294564,0.0630541871921182,0.00063572617006616,0.123237004825797,1,0,1,-0,1.03147457188981,0.447570294532235,0,G1
SLC12A6,"KCCt",3,0.924768420267899,0.984013517143196,1,0.473825015509608,0.0226600985221675,0.000414479877986769,0.082861055291114,1,0,1,-0,1.03147457188981,0.447570294532235,0,G1
SLC12A7,"KCC2t",3,0.924768420267899,0.984013517143196,1,0.463062502294564,0.0630541871921182,0.00063572617006616,0.123237004825797,1,0,1,-0,1.03147457188981,0.415998961347281,0,G1
SLC12A7,"KCCt",3,0.924768420267899,0.984013517143196,1,0.473825015509608,0.0226600985221675,0.000414479877986769,0.082861055291114,1,0,1,-0,1.03147457188981,0.415998961347281,0,G1
SLC13A1,"SELt4_3",3,0.924768420267899,0.984013517143196,1,0.527566757804432,0.135960591133005,1.71645936238201e-05,0.261729119545845,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.219500704800059,0,G1
SLC13A1,"SO4t4_3",3,0.924768420267899,0.984013517143196,1,0.532859950890443,0.145812807881773,0.000924828915589807,0.292620341685761,1,0,1,-0,1.03147457188981,0.219500704800059,0,G1
SLC13A1,"TSULt4_3",3,0.924768420267899,0.984013517143196,1,0.527289475704304,0.136945812807882,0.00127700111591812,0.275240027581008,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.219500704800059,0,G1
SLC13A2,"CITt4_2",3,0.924768420267899,0.984013517143197,1,0.533279854268703,0.139901477832512,0.00194228261043321,0.291544297326236,1,0.000605565019579757,1,-0,1.03147457188981,0.213105571629943,0,G1
SLC13A2,"SUCCt4_2",3,0.924768420267899,0.984013517143197,1,0.537213321719975,0.139901477832512,0.00115244900091728,0.275127063463465,1,2.31599962827733e-05,1,-0,1.03147457188981,0.213105571629943,0,G1
SLC13A4,"SO4t4_2",3,0.924768420267899,0.984013517143197,1,0.532859950890443,0.145812807881773,0.000924828915589807,0.292620341685761,1,0,1,-0,1.03147457188981,0.231460048965057,0,G1
SLC13A5,"CITt4_4",3,0.924768420267899,0.984013517143197,1,0.533279854268703,0.139901477832512,0.00194228261043321,0.291544297326236,1,0.000605565019579757,1,-0.594251038909258,1.03147457188981,0.208105200682543,0,G1
SLC14A1,"UREAt",3,0.924768420267899,0.984013517143196,1,0.294093924272425,0.00197044334975369,0,0.0175932466007244,1,0,0.999488442936676,-0,1.03147457188981,0.13193486163662,0,G1
SLC14A2,"UREAt",3,0.924768420267899,0.984013517143196,1,0.294093924272425,0.00197044334975369,0,0.0175932466007244,1,0,0.999488442936676,-0,1.03147457188981,0.349610505230358,0,G1
SLC15A2,"CGLYt3(2)",3,0.924768420267899,0.984013517143197,1,0.825076281758424,0.63743842364532,0.00436287220982689,0.476917106919709,0,0.975189161651565,0.0461988662488448,-1.2179781479796,1.03147457188981,0.277550263372654,0,G1
SLC16A1,"2HBt2",3,0.92420930711424,0.966738797802059,0.302325581395349,0.824424778844816,0.63448275862069,0.00297532042802407,0.469478921491102,1,0.97465049755373,0.0440786251164164,0.456272418238724,1.03147457188981,0.17428221678166,0,G1
SLC16A1,"ACACt2",3,0.92420930711424,0.966738797802059,0.302325581395349,0.825076281758424,0.636453201970443,0.00453590062410113,0.481557475807936,1,0.975203241226188,0.0445479754737324,-0.0138165210616136,1.03147457188981,0.17428221678166,0,G1
SLC16A1,"ACACt2m",3,0.92420930711424,0.966738797802059,0.302325581395349,0.883572213257351,0.793103448275862,0.0547358266040186,0.702098481414574,1,0.964685707842753,0.0450880598032481,7.54556452254178,1.03147457188981,0.17428221678166,0,G1
SLC16A1,"ACETONEt2",3,0.92420930711424,0.966738797802059,0.302325581395349,0.824424778844816,0.63448275862069,0.00297532042802407,0.469478921491102,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.17428221678166,0,G1
SLC16A1,"ACETONEt2m",3,0.92420930711424,0.966738797802059,0.302325581395349,0.882399196899587,0.789162561576355,0.0416058971744724,0.681625518898845,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.17428221678166,0,G1
SLC16A1,"BTNt2",3,0.92420930711424,0.966738797802059,0.302325581395349,0.825510936023048,0.63743842364532,0.005073345170344,0.483110319048305,1,0,1,-0,1.03147457188981,0.17428221678166,0,G1
SLC16A1,"BTNt2m",3,0.92420930711424,0.966738797802059,0.302325581395349,0.883572213257351,0.792118226600985,0.0448742015651969,0.692720159880769,1,0.975203177002006,0.044547912548494,-0.0137534968023999,1.03147457188981,0.17428221678166,0,G1
SLC16A1,"BUTt2m",3,0.92420930711424,0.966738797802059,0.302325581395349,0.882633657011253,0.790147783251231,0.0434435473505421,0.68368975385138,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.17428221678166,0,G1
SLC16A1,"BUTt2r",3,0.92420930711424,0.966738797802059,0.302325581395349,0.824424778844816,0.63448275862069,0.00297532042802407,0.469478921491102,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.17428221678166,0,G1
SLC16A1,"D_LACt2",3,0.92420930711424,0.966738797802059,0.302325581395349,0.824424778844816,0.63448275862069,0.00297532042802407,0.469478921491102,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.17428221678166,0,G1
SLC16A1,"D_LACtm",3,0.92420930711424,0.966738797802059,0.302325581395349,0.882399196899587,0.789162561576355,0.0416058971744724,0.681625518898845,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.17428221678166,0,G1
SLC16A1,"L_LACt2r",3,0.92420930711424,0.966738797802059,0.302325581395349,0.824859050350871,0.636453201970443,0.0041249998337661,0.477836639707735,1,0.000274752386294708,1,-0,1.03147457188981,0.17428221678166,0,G1
SLC16A1,"L_LACtm",3,0.92420930711424,0.966738797802059,0.302325581395349,0.88286818867009,0.791133004926108,0.0437146228855328,0.689985754565998,1,0,0.267575805975264,6.12899530042982,1.03147457188981,0.17428221678166,0,G1
SLC16A1,"PYRt2m",3,0.92420930711424,0.966738797802059,0.302325581395349,0.88545276841344,0.801970443349754,0.0730518533933795,0.718459295641911,1,0.975189161651565,0.128451165980212,-23.9208511669088,1.03147457188981,0.17428221678166,0,G1
SLC16A1,"PYRt2p",3,0.92420930711424,0.966738797802059,0.302325581395349,0.841774647792918,0.65615763546798,0.147148040653555,0.654266642565822,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.17428221678166,0,G1
SLC16A1,"PYRt2r",3,0.92420930711424,0.966738797802059,0.302325581395349,0.825510936023048,0.639408866995074,0.00350899219638552,0.477733935594116,1,0.975256722748468,0.0446003753244632,-0.0662988295665218,1.03147457188981,0.17428221678166,0,G1
SLC16A10,"34DHPHEt",3,0.924768420267899,0.984013517143196,1,0.386834457375438,0.00295566502463054,0,0.00355008526057992,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.180028192002374,0,G1
SLC16A10,"PHEtec",3,0.924768420267899,0.984013517143196,1,0.3678168201358,0.00295566502463054,0,0.0060547297203769,1,0.000426528838716744,1,-0,1.03147457188981,0.180028192002374,0,G1
SLC16A10,"TRPt",3,0.924768420267899,0.984013517143196,1,0.364096345854953,0.00295566502463054,0,0.00467769098626184,1,0.000424542787552551,1,-0,1.03147457188981,0.180028192002374,0,G1
SLC16A10,"TYRt",3,0.924768420267899,0.984013517143196,1,0.368543404112468,0.00591133004926108,0,0.0093213734124775,1,0.000456112253049867,1,-0,1.03147457188981,0.180028192002374,0,G1
SLC16A2,"THYOXt2",3,0.924768420267899,0.984013517143196,1,0.285246873728614,0.000985221674876847,0,0.00825495255120889,1,0,1,-0,1.03147457188981,0.194932858520662,0,G1
SLC16A2,"TRIODTHYt2",3,0.924768420267899,0.984013517143196,1,0.383936830363681,0.00197044334975369,0,0.00835330671066757,1,0,1,-0,1.03147457188981,0.194932858520662,0,G1
SLC16A3,"2HBt2",3,0.92290803530789,0.972504811120244,1,0.824424778844816,0.63448275862069,0.00297532042802407,0.469478921491102,1,0.97465049755373,0.0440786251164164,0.456272418238724,1.03147457188981,0.157682320646932,0,G1
SLC16A3,"ACETONEt2",3,0.92290803530789,0.972504811120244,1,0.824424778844816,0.63448275862069,0.00297532042802407,0.469478921491102,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.157682320646932,0,G1
SLC16A3,"D_LACt2",3,0.92290803530789,0.972504811120244,1,0.824424778844816,0.63448275862069,0.00297532042802407,0.469478921491102,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.157682320646932,0,G1
SLC16A3,"L_LACt2r",3,0.92290803530789,0.972504811120244,1,0.824859050350871,0.636453201970443,0.0041249998337661,0.477836639707735,1,0.000274752386294708,1,-0,1.03147457188981,0.157682320646932,0,G1
SLC16A3,"PYRt2r",3,0.92290803530789,0.972504811120244,1,0.825510936023048,0.639408866995074,0.00350899219638552,0.477733935594116,1,0.975256722748468,0.0446003753244632,-0.0662988295665218,1.03147457188981,0.157682320646932,0,G1
SLC16A7,"2HBt2",3,0.92278709723528,0.972504811120246,1,0.824424778844816,0.63448275862069,0.00297532042802407,0.469478921491102,1,0.97465049755373,0.0440786251164164,0.456272418238724,1.03147457188981,0.167812894131612,0,G1
SLC16A7,"ACACt2",3,0.92278709723528,0.972504811120246,1,0.825076281758424,0.636453201970443,0.00453590062410113,0.481557475807936,1,0.975203241226188,0.0445479754737324,-0.0138165210616136,1.03147457188981,0.167812894131612,0,G1
SLC16A7,"ACETONEt2",3,0.92278709723528,0.972504811120246,1,0.824424778844816,0.63448275862069,0.00297532042802407,0.469478921491102,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.167812894131612,0,G1
SLC16A7,"D_LACt2",3,0.92278709723528,0.972504811120246,1,0.824424778844816,0.63448275862069,0.00297532042802407,0.469478921491102,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.167812894131612,0,G1
SLC16A7,"L_LACt2r",3,0.92278709723528,0.972504811120246,1,0.824859050350871,0.636453201970443,0.0041249998337661,0.477836639707735,1,0.000274752386294708,1,-0,1.03147457188981,0.167812894131612,0,G1
SLC16A7,"PYRt2p",3,0.92278709723528,0.972504811120246,1,0.841774647792918,0.65615763546798,0.147148040653555,0.654266642565822,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.167812894131612,0,G1
SLC16A7,"PYRt2r",3,0.92278709723528,0.972504811120246,1,0.825510936023048,0.639408866995074,0.00350899219638552,0.477733935594116,1,0.975256722748468,0.0446003753244632,-0.0662988295665218,1.03147457188981,0.167812894131612,0,G1
SLC16A8,"D_LACt2",3,0.924768420267899,0.984013517143196,1,0.824424778844816,0.63448275862069,0.00297532042802407,0.469478921491102,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.168254321537206,0,G1
SLC16A8,"L_LACt2r",3,0.924768420267899,0.984013517143196,1,0.824859050350871,0.636453201970443,0.0041249998337661,0.477836639707735,1,0.000274752386294708,1,-0,1.03147457188981,0.168254321537206,0,G1
SLC17A1,"PIt7ir",3,0.924768420267897,0.984013517143199,1,0.664683736497242,0.315270935960591,0.0088300046041526,0.426206286030747,0,0,1,-0,1.03147457188981,0.163851175903257,0,G1
SLC17A2,"PIt7ir",3,0.924768420267897,0.984013517143199,1,0.664683736497242,0.315270935960591,0.0088300046041526,0.426206286030747,0,0,1,-0,1.03147457188981,0.229898360412494,0,G1
SLC17A3,"PIt7ir",3,0.924768420267897,0.984013517143199,1,0.664683736497242,0.315270935960591,0.0088300046041526,0.426206286030747,0,0,1,-0,1.03147457188981,0.145207359596409,0,G1
SLC17A4,"PIt7ir",3,0.924768420267897,0.984013517143199,1,0.664683736497242,0.315270935960591,0.0088300046041526,0.426206286030747,0,0,1,-0,1.03147457188981,0.174693968395282,0,G1
SLC17A5,"ACNAMlt",3,0.924768420267899,0.984013517143199,1,0.862956662760655,0.694581280788177,0.0810500259862138,0.559229253316765,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.176864010683285,0,G1
SLC17A5,"GLCURtly",3,0.924768420267899,0.984013517143199,1,0.862271380434399,0.695566502463054,0.0872480257017696,0.555267646833517,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.176864010683285,0,G1
SLC17A5,"IDOURtly",3,0.924768420267899,0.984013517143199,1,0.860902670960363,0.689655172413793,0.0676989721791489,0.53905009590539,1,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.176864010683285,0,G1
SLC17A6,"GLUVESSEC",3,0.909140193384292,0.975327441707579,1,0.973797719807142,0.907389162561576,0.039762396281562,0.743628447450618,0,0,1,372.588253130404,1.03147457188981,0.213038801098004,0,G1
SLC17A7,"GLUVESSEC",3,0.909140193384292,0.975327441707579,1,0.973797719807142,0.907389162561576,0.039762396281562,0.743628447450618,0,0,1,372.588253130404,1.03147457188981,0.202730172861488,0,G1
SLC18A1,"5HTRPVESSEC",3,0.924768420267899,0.984013517143197,1,0.965420693158426,0.881773399014778,0.00866637017480135,0.66008611716525,0,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.182862230135767,0,G1
SLC18A1,"ADRNLPVESSEC",3,0.924768420267899,0.984013517143197,1,0.964899989999262,0.879802955665025,0.00798168487472733,0.65748470264203,0,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.182862230135767,0,G1
SLC18A1,"DOPAVESSEC",3,0.924768420267899,0.984013517143197,1,0.965420693158426,0.881773399014778,0.0104326281250701,0.666636769351893,0,0.325063053883855,0.681511393553517,-0,1.03147457188981,0.182862230135767,0,G1
SLC18A1,"HISTAVESSEC",3,0.924768420267899,0.984013517143197,1,0.965160299728409,0.880788177339901,0.0107923471053849,0.669371279596176,0,0.65012610776771,0.363022787107032,-0,1.03147457188981,0.182862230135767,0,G1
SLC18A1,"NRPPHRVESSEC",3,0.924768420267899,0.984013517143197,1,0.965420693158426,0.881773399014778,0.0104457005712792,0.666633013077524,0,0.325063053883855,0.681511393553517,-0,1.03147457188981,0.182862230135767,0,G1
SLC18A2,"5HTRPVESSEC",3,0.924768420267899,0.984013517143197,1,0.965420693158426,0.881773399014778,0.00866637017480135,0.66008611716525,0,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.180844276281623,0,G1
SLC18A2,"ADRNLPVESSEC",3,0.924768420267899,0.984013517143197,1,0.964899989999262,0.879802955665025,0.00798168487472733,0.65748470264203,0,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.180844276281623,0,G1
SLC18A2,"DOPAVESSEC",3,0.924768420267899,0.984013517143197,1,0.965420693158426,0.881773399014778,0.0104326281250701,0.666636769351893,0,0.325063053883855,0.681511393553517,-0,1.03147457188981,0.180844276281623,0,G1
SLC18A2,"HISTAVESSEC",3,0.924768420267899,0.984013517143197,1,0.965160299728409,0.880788177339901,0.0107923471053849,0.669371279596176,0,0.65012610776771,0.363022787107032,-0,1.03147457188981,0.180844276281623,0,G1
SLC18A2,"NRPPHRVESSEC",3,0.924768420267899,0.984013517143197,1,0.965420693158426,0.881773399014778,0.0104457005712792,0.666633013077524,0,0.325063053883855,0.681511393553517,-0,1.03147457188981,0.180844276281623,0,G1
SLC18A3,"ACHVESSEC",3,0.924768420267898,0.984013517143197,1,0.965941731282648,0.882758620689655,0.0150130746211494,0.690402048515942,0,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.185258550337562,0,G1
SLC19A2,"THMt3",3,0.924768420267899,0.984013517143197,1,0.824641882722364,0.635467980295567,0.00299244385442159,0.47021288359381,1,0.975166961182612,0.0445341806605492,-0,1.03147457188981,0.179683210920691,0,G1
SLC19A3,"BTNt4i",3,0.924768420267899,0.984013517143197,1,0.825510936023048,0.63743842364532,0.005073345170344,0.483110319048305,0,0,1,-0.0412604904085598,1.03147457188981,0.180666221529787,0,G1
SLC19A3,"THMt3",3,0.924768420267899,0.984013517143197,1,0.824641882722364,0.635467980295567,0.00299244385442159,0.47021288359381,1,0.975166961182612,0.0445341806605492,-0,1.03147457188981,0.180666221529787,0,G1
SLC1A1,"ASPDt6",3,0.907357146196106,0.963917681745046,1,0.857038041257107,0.758620689655172,0.0329420522531562,0.75150251393509,0,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.18598931671489,0,G1
SLC1A1,"ASPt6",3,0.907357146196106,0.963917681745046,1,0.857491680175562,0.760591133004926,0.0271849741048647,0.732551536512865,0,0.975718604063546,0.0450529150229169,-0.519550656312579,1.03147457188981,0.18598931671489,0,G1
SLC1A1,"GLUt6",3,0.907357146196106,0.963917681745046,1,0.865703995587083,0.787192118226601,0.0510659960893327,0.813539614311771,0,0,1,371.96511185187,1.03147457188981,0.18598931671489,0,G1
SLC1A2,"ASPDt6",3,0.907357146196106,0.963917681745046,1,0.857038041257107,0.758620689655172,0.0329420522531562,0.75150251393509,0,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.204551524593813,0,G1
SLC1A2,"ASPt6",3,0.907357146196106,0.963917681745046,1,0.857491680175562,0.760591133004926,0.0271849741048647,0.732551536512865,0,0.975718604063546,0.0450529150229169,-0.519550656312579,1.03147457188981,0.204551524593813,0,G1
SLC1A2,"GLUt6",3,0.907357146196106,0.963917681745046,1,0.865703995587083,0.787192118226601,0.0510659960893327,0.813539614311771,0,0,1,371.96511185187,1.03147457188981,0.204551524593813,0,G1
SLC1A3,"ASPDt6",3,0.907357146196106,0.963917681745046,1,0.857038041257107,0.758620689655172,0.0329420522531562,0.75150251393509,0,0.975189161651565,0.0445341806605492,-0,1.03147457188981,0.195159136434454,0,G1
SLC1A3,"ASPt6",3,0.907357146196106,0.963917681745046,1,0.857491680175562,0.760591133004926,0.0271849741048647,0.732551536512865,0,0.975718604063546,0.0450529150229169,-0.519550656312579,1.03147457188981,0.195159136434454,0,G1
SLC1A3,"GLUt6",3,0.907357146196106,0.963917681745046,1,0.865703995587083,0.787192118226601,0.0510659960893327,0.813539614311771,0,0,1,371.96511185187,1.03147457188981,0.195159136434454,0,G1
SLC1A4,"ALACYSNaEx",3,0.924768420267899,0.984013517143197,1,0.550178973831965,0.160591133004926,0.000892977658927019,0.308967863520887,0,0,1,-0,1.03147457188981,0.180881371021589,0,G1
SLC1A4,"ALASERNaEx",3,0.924768420267899,0.984013517143197,1,0.55422535610743,0.159605911330049,0.000961180783784405,0.312564641673286,0,0,1,-0,1.03147457188981,0.180881371021589,0,G1
SLC1A4,"ALATHRNaEx",3,0.924768420267899,0.984013517143197,1,0.540180561854176,0.151724137931034,0.000573839767361355,0.291626032798534,0,0,1,-0,1.03147457188981,0.180881371021589,0,G1
SLC1A4,"CYSALANaEx",3,0.924768420267899,0.984013517143197,1,0.550178973831965,0.160591133004926,0.000892977658927019,0.308967863520887,0,0,1,-0,1.03147457188981,0.180881371021589,0,G1
SLC1A4,"CYSSERNaEx",3,0.924768420267899,0.984013517143197,1,0.550034961182968,0.159605911330049,0.000958398236154673,0.316173057507621,0,0,1,-0,1.03147457188981,0.180881371021589,0,G1
SLC1A4,"CYSTHRNaEx",3,0.924768420267899,0.984013517143197,1,0.536227514452509,0.151724137931034,0.000571466871556253,0.295233432411001,0,0,1,-0,1.03147457188981,0.180881371021589,0,G1
SLC1A4,"SERALANaEx",3,0.924768420267899,0.984013517143197,1,0.55422535610743,0.159605911330049,0.000961180783784405,0.312564641673286,0,0,1,-0,1.03147457188981,0.180881371021589,0,G1
SLC1A4,"SERCYSNaEx",3,0.924768420267899,0.984013517143197,1,0.550034961182968,0.159605911330049,0.000958398236154673,0.316173057507621,0,0,1,-0,1.03147457188981,0.180881371021589,0,G1
SLC1A4,"SERTHRNaEx",3,0.924768420267899,0.984013517143197,1,0.540322227619252,0.150738916256158,0.000621837039512982,0.298827328186456,0,0,1,-0,1.03147457188981,0.180881371021589,0,G1
SLC1A4,"THRALANaEx",3,0.924768420267899,0.984013517143197,1,0.540180561854176,0.151724137931034,0.000573839767361355,0.291626032798534,0,0,1,-0,1.03147457188981,0.180881371021589,0,G1
SLC1A4,"THRCYSNaEx",3,0.924768420267899,0.984013517143197,1,0.536227514452509,0.151724137931034,0.000571466871556253,0.295233432411001,0,0,1,-0,1.03147457188981,0.180881371021589,0,G1
SLC1A4,"THRSERNaEx",3,0.924768420267899,0.984013517143197,1,0.540322227619252,0.150738916256158,0.000621837039512982,0.298827328186456,0,0,1,-0,1.03147457188981,0.180881371021589,0,G1
SLC1A5,"ALAASNNaEx",3,0.924768420267899,0.984013517143197,1,0.543447396966344,0.149753694581281,0.000545975696695511,0.288694591200899,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"ALACYSNaEx",3,0.924768420267899,0.984013517143197,1,0.550178973831965,0.160591133004926,0.000892977658927019,0.308967863520887,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"ALAGLNNaEx",3,0.924768420267899,0.984013517143197,1,0.555241202588159,0.164532019704433,0.000944915517174642,0.312802327720609,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"ALASERNaEx",3,0.924768420267899,0.984013517143197,1,0.55422535610743,0.159605911330049,0.000961180783784405,0.312564641673286,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"ALATHRNaEx",3,0.924768420267899,0.984013517143197,1,0.540180561854176,0.151724137931034,0.000573839767361355,0.291626032798534,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"ASNALANaEx",3,0.924768420267899,0.984013517143197,1,0.543447396966344,0.149753694581281,0.000545975696695511,0.288694591200899,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"ASNCYSNaEx",3,0.924768420267899,0.984013517143197,1,0.536368244194797,0.149753694581281,0.000542714786811549,0.292301720208677,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"ASNGLNNaEx",3,0.924768420267899,0.984013517143197,1,0.541172928269059,0.153694581280788,0.000610027904390125,0.297952693717115,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"ASNSERNaEx",3,0.924768420267899,0.984013517143197,1,0.543447396966344,0.148768472906404,0.000595468962672971,0.295894928610163,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"ASNTHRNaEx",3,0.924768420267899,0.984013517143197,1,0.529233186741705,0.140886699507389,0.000241875445520598,0.274958420173082,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"CYSALANaEx",3,0.924768420267899,0.984013517143197,1,0.550178973831965,0.160591133004926,0.000892977658927019,0.308967863520887,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"CYSASNNaEx",3,0.924768420267899,0.984013517143197,1,0.536368244194797,0.149753694581281,0.000542714786811549,0.292301720208677,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"CYSGLNNaEx",3,0.924768420267899,0.984013517143197,1,0.548022393436573,0.164532019704433,0.00095343062369057,0.316309267055698,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"CYSSERNaEx",3,0.924768420267899,0.984013517143197,1,0.550034961182968,0.159605911330049,0.000958398236154673,0.316173057507621,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"CYSTHRNaEx",3,0.924768420267899,0.984013517143197,1,0.536227514452509,0.151724137931034,0.000571466871556253,0.295233432411001,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"GLNALANaEx",3,0.924768420267899,0.984013517143197,1,0.555241202588159,0.164532019704433,0.000944915517174642,0.312802327720609,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"GLNASNNaEx",3,0.924768420267899,0.984013517143197,1,0.541172928269059,0.153694581280788,0.000610027904390125,0.297952693717115,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"GLNCYSNaEx",3,0.924768420267899,0.984013517143197,1,0.548022393436573,0.164532019704433,0.00095343062369057,0.316309267055698,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"GLNSERNaEx",3,0.924768420267899,0.984013517143197,1,0.549459254744341,0.163546798029557,0.00100530435813892,0.319792250130899,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"GLNTHRNaEx",3,0.924768420267899,0.984013517143197,1,0.541314829498979,0.155665024630542,0.000613588801014631,0.298825573855461,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"SERALANaEx",3,0.924768420267899,0.984013517143197,1,0.55422535610743,0.159605911330049,0.000961180783784405,0.312564641673286,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"SERASNNaEx",3,0.924768420267899,0.984013517143197,1,0.543447396966344,0.148768472906404,0.000595468962672971,0.295894928610163,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"SERCYSNaEx",3,0.924768420267899,0.984013517143197,1,0.550034961182968,0.159605911330049,0.000958398236154673,0.316173057507621,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"SERGLNNaEx",3,0.924768420267899,0.984013517143197,1,0.549459254744341,0.163546798029557,0.00100530435813892,0.319792250130899,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"SERTHRNaEx",3,0.924768420267899,0.984013517143197,1,0.540322227619252,0.150738916256158,0.000621837039512982,0.298827328186456,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
SLC1A5,"THRALANaEx",3,0.924768420267899,0.984013517143197,1,0.540180561854176,0.151724137931034,0.000573839767361355,0.291626032798534,0,0,1,-0,1.03147457188981,0.184127160768603,-1,G1
